hs_code,kategori_barang,deskripsi_produk,tujuan_negara,kota_asal,provinsi_asal,kuantitas,volume_m3,berat_kg,hpp,biaya_pengemasan,bank_charge,trucking,forwarder,dokumen_ekspor,thc,bea_keluar,komisi_broker,freight,asuransi,pergudangan,operasional_lainnya,bunga_pajak,total_biaya
3004.10,Obat analgesik,Obat analgesik atau pereda nyeri,Brunei,Balikpapan,Kalimantan Timur,584,7.3,44.3,14913000.0,6370000.0,1535000.0,2590000.0,49880000.0,346000.0,746000.0,2364000.0,1269000.0,387000.0,1675000.0,1857000.0,900000.0,2597000.0,87429000.0
6401.10,Sepatu karet,Sepatu dengan sol dari karet,Filipina,Samarinda,Kalimantan Timur,566,5.1,20.6,16553000.0,5120000.0,1152000.0,9530000.0,6000000.0,958000.0,1816000.0,1121000.0,1532000.0,313000.0,544000.0,2451000.0,243000.0,2677000.0,50010000.0
6912.00,Piring keramik,Piring dari keramik,Laos,Yogyakarta,DI Yogyakarta,878,2.6,2.0,2043000.0,930000.0,115000.0,1250000.0,660000.0,707000.0,1973000.0,400000.0,200000.0,44000.0,115000.0,1448000.0,1087000.0,389000.0,11361000.0
0803.90,Pisang,Pisang segar atau dikeringkan,Myanmar,Palopo,Sulawesi Selatan,837,1.7,38.2,16732000.0,7360000.0,1825000.0,15940000.0,19110000.0,839000.0,828000.0,2964000.0,2141000.0,68000.0,3313000.0,1069000.0,1451000.0,2390000.0,76030000.0
3004.10,Obat analgesik,Obat analgesik atau pereda nyeri,Indonesia,Blitar,Jawa Timur,445,2.9,43.5,32086000.0,9670000.0,4632000.0,7510000.0,20110000.0,331000.0,1263000.0,3119000.0,825000.0,155000.0,4537000.0,1151000.0,919000.0,6322000.0,92630000.0
8501.10,Motor listrik,Motor listrik untuk mesin,Brunei,Jayapura,Papua,210,2.4,49.3,6692000.0,3260000.0,535000.0,8870000.0,5950000.0,965000.0,1293000.0,451000.0,1020000.0,195000.0,750000.0,1178000.0,1046000.0,735000.0,32940000.0
7323.93,Panci stainless steel,Panci dan peralatan masak lainnya dari baja tahan karat,Myanmar,Binjai,Sumatera Utara,316,5.2,15.1,1879000.0,880000.0,253000.0,2190000.0,6530000.0,378000.0,379000.0,160000.0,181000.0,105000.0,343000.0,1741000.0,1279000.0,230000.0,16528000.0
9617.00,Termos,Termos dan botol vacuum,Myanmar,Timika,Papua,347,6.5,13.9,2125000.0,700000.0,163000.0,3630000.0,7710000.0,725000.0,1923000.0,351000.0,385000.0,610000.0,126000.0,1816000.0,995000.0,262000.0,21521000.0
9608.10,Alat tulis bolpoin,Bolpoin dan alat tulis lainnya,Kamboja,Prabumulih,Sumatera Selatan,191,8.0,3.4,1112000.0,450000.0,79000.0,190000.0,870000.0,489000.0,876000.0,174000.0,113000.0,451000.0,95000.0,895000.0,707000.0,216000.0,6717000.0
6111.20,Pakaian bayi dari katun,Pakaian bayi dari katun,Brunei,Jayapura,Papua,850,4.2,24.7,32468000.0,11510000.0,4737000.0,4650000.0,26930000.0,734000.0,1899000.0,5461000.0,3241000.0,215000.0,3148000.0,2801000.0,649000.0,4080000.0,102523000.0
8509.10,Alat pembersih vakum,Alat pembersih vakum untuk rumah tangga,Malaysia,Bandar Lampung,Lampung,731,1.2,37.0,26102000.0,7950000.0,2565000.0,17400000.0,29610000.0,349000.0,738000.0,1313000.0,2898000.0,118000.0,3516000.0,568000.0,1684000.0,3996000.0,98807000.0
8414.51,Kipas angin listrik,Kipas angin dengan daya listrik,Thailand,Surakarta,Jawa Tengah,660,6.0,37.4,3638000.0,1590000.0,439000.0,16720000.0,42780000.0,202000.0,1836000.0,611000.0,641000.0,541000.0,446000.0,2513000.0,1962000.0,396000.0,74315000.0
0901.21,Kopi bubuk,"Kopi bubuk, mengandung kafein",Vietnam,Metro,Lampung,379,5.9,16.2,931000.0,340000.0,137000.0,2860000.0,6220000.0,206000.0,1595000.0,127000.0,124000.0,190000.0,43000.0,2325000.0,1949000.0,105000.0,17152000.0
3306.10,Pasta gigi,Pasta gigi dan preparasi oral lainnya,Vietnam,Serang,Banten,402,4.7,42.7,13757000.0,5360000.0,689000.0,5140000.0,31270000.0,268000.0,1582000.0,1101000.0,531000.0,175000.0,2193000.0,595000.0,1623000.0,1376000.0,65660000.0
8509.10,Alat pembersih vakum,Alat pembersih vakum untuk rumah tangga,Indonesia,Jakarta,DKI Jakarta,632,5.5,26.5,14631000.0,6890000.0,1005000.0,3320000.0,5900000.0,452000.0,1530000.0,987000.0,2506000.0,240000.0,857000.0,2607000.0,1137000.0,1526000.0,43588000.0
3306.10,Pasta gigi,Pasta gigi dan preparasi oral lainnya,Filipina,Purwokerto,Jawa Tengah,427,7.1,41.9,14651000.0,4860000.0,2025000.0,13910000.0,5670000.0,193000.0,239000.0,2297000.0,893000.0,521000.0,2865000.0,809000.0,1372000.0,1957000.0,52262000.0
1006.30,Beras,Beras pecah-pecah,Vietnam,Yogyakarta,DI Yogyakarta,136,3.9,24.9,2800000.0,1010000.0,322000.0,1290000.0,4900000.0,446000.0,735000.0,258000.0,179000.0,358000.0,122000.0,2058000.0,1945000.0,472000.0,16895000.0
9503.00,Mainan anak dari plastik,Mainan anak yang terbuat dari plastik,Vietnam,Blitar,Jawa Timur,909,0.1,18.7,3241000.0,1490000.0,471000.0,15570000.0,29040000.0,363000.0,1962000.0,283000.0,537000.0,10000.0,343000.0,732000.0,963000.0,518000.0,55523000.0
2103.20,Saus tomat,Saus tomat dan saus lain yang mengandung tomat,Malaysia,Makassar,Sulawesi Selatan,170,6.7,3.3,1004000.0,420000.0,108000.0,260000.0,860000.0,842000.0,1253000.0,98000.0,174000.0,433000.0,180000.0,1857000.0,1567000.0,159000.0,9215000.0
2103.20,Saus tomat,Saus tomat dan saus lain yang mengandung tomat,Laos,Jember,Jawa Timur,811,9.2,3.1,2859000.0,1060000.0,166000.0,280000.0,940000.0,485000.0,250000.0,359000.0,78000.0,800000.0,405000.0,2443000.0,1692000.0,513000.0,12330000.0
9403.10,Meja kantor,Meja untuk kantor,Thailand,Bekasi,Jawa Barat,504,0.6,37.7,5090000.0,2460000.0,684000.0,4670000.0,26620000.0,192000.0,443000.0,720000.0,783000.0,30000.0,604000.0,1890000.0,1806000.0,772000.0,46764000.0
8501.10,Motor listrik,Motor listrik untuk mesin,Vietnam,Jayapura,Papua,926,1.1,15.0,27681000.0,11060000.0,3759000.0,2040000.0,11450000.0,856000.0,522000.0,4501000.0,4270000.0,109000.0,2904000.0,1173000.0,359000.0,4871000.0,75555000.0
1517.10,Margarin,Margarin tanpa penambahan susu,Thailand,Bandar Lampung,Lampung,233,1.3,17.5,7882000.0,2650000.0,492000.0,2680000.0,7590000.0,242000.0,741000.0,1098000.0,1190000.0,21000.0,1485000.0,1176000.0,1359000.0,1020000.0,29626000.0
6505.90,Topi,Topi dan penutup kepala lainnya,Brunei,Jakarta,DKI Jakarta,309,1.8,36.6,16823000.0,5800000.0,2241000.0,2240000.0,14650000.0,403000.0,1535000.0,1576000.0,1790000.0,19000.0,3180000.0,1479000.0,235000.0,3333000.0,55304000.0
9004.10,Kacamata hitam,Kacamata hitam,Filipina,Pekanbaru,Riau,727,0.5,4.6,4069000.0,1820000.0,351000.0,1270000.0,3000000.0,369000.0,837000.0,396000.0,258000.0,6000.0,661000.0,725000.0,517000.0,602000.0,14881000.0
0405.10,Mentega,Mentega dari susu,Thailand,Serang,Banten,895,5.9,5.1,8714000.0,2720000.0,519000.0,1820000.0,7580000.0,856000.0,439000.0,1691000.0,404000.0,223000.0,1362000.0,1885000.0,1104000.0,1551000.0,30868000.0
0902.30,Teh hitam,Teh hitam dan teh hijau (selain yang difermentasi),Kamboja,Prabumulih,Sumatera Selatan,898,0.7,4.5,4980000.0,1680000.0,555000.0,1990000.0,2770000.0,272000.0,881000.0,952000.0,376000.0,54000.0,321000.0,2936000.0,635000.0,821000.0,19223000.0
9401.30,Kursi kantor,Kursi untuk keperluan kantor,Brunei,Surabaya,Jawa Timur,557,9.6,15.7,3923000.0,1380000.0,541000.0,7250000.0,3850000.0,543000.0,1358000.0,298000.0,107000.0,920000.0,558000.0,960000.0,1737000.0,650000.0,24075000.0
2203.00,Bir,Bir yang dibuat dari malt,Filipina,Jayapura,Papua,954,5.5,14.4,13371000.0,5880000.0,1673000.0,2000000.0,24950000.0,146000.0,1519000.0,1219000.0,1214000.0,175000.0,1993000.0,619000.0,466000.0,2026000.0,57251000.0
3002.10,Tes darah,Kit tes darah untuk diagnostik,Myanmar,Malang,Jawa Timur,827,6.7,16.8,9509000.0,4500000.0,1351000.0,11680000.0,18950000.0,137000.0,1985000.0,1697000.0,677000.0,506000.0,1070000.0,2920000.0,1070000.0,1891000.0,57943000.0
8452.10,Mesin jahit,Mesin jahit untuk rumah tangga,Thailand,Dumai,Riau,753,3.0,23.3,17363000.0,7950000.0,1382000.0,15970000.0,35040000.0,158000.0,248000.0,1715000.0,630000.0,122000.0,1741000.0,1412000.0,1822000.0,3327000.0,88880000.0
3004.10,Obat analgesik,Obat analgesik atau pereda nyeri,Brunei,Bontang,Kalimantan Timur,431,5.3,46.2,23164000.0,9650000.0,2518000.0,10240000.0,30080000.0,231000.0,1100000.0,3634000.0,1427000.0,458000.0,800000.0,2948000.0,1107000.0,3993000.0,91350000.0
8517.62,Router,Peralatan untuk jaringan nirkabel atau komunikasi data,Brunei,Denpasar,Bali,971,0.3,12.2,7902000.0,2990000.0,827000.0,6220000.0,11180000.0,537000.0,1681000.0,724000.0,851000.0,23000.0,1120000.0,1675000.0,721000.0,1044000.0,37495000.0
8516.10,Pemanas air listrik,Pemanas air untuk rumah tangga,Malaysia,Blitar,Jawa Timur,514,3.3,44.8,12584000.0,5850000.0,724000.0,9780000.0,18720000.0,425000.0,993000.0,2159000.0,752000.0,278000.0,2457000.0,2488000.0,835000.0,1711000.0,59756000.0
0304.87,Ikan tuna,Ikan tuna (Thunnus spp.),Malaysia,Pekanbaru,Riau,237,3.6,40.8,17222000.0,6480000.0,1705000.0,8810000.0,19340000.0,551000.0,798000.0,2043000.0,1710000.0,268000.0,1284000.0,765000.0,1155000.0,2220000.0,64351000.0
6307.90,Masker medis,Masker pelindung untuk medis,Indonesia,Semarang,Jawa Tengah,241,6.2,4.9,422000.0,130000.0,48000.0,930000.0,1720000.0,444000.0,316000.0,38000.0,74000.0,200000.0,19000.0,777000.0,1793000.0,55000.0,6966000.0
6201.11,Jaket pria dari wol,Jaket pria dari wol atau bulu kasar,Kamboja,Yogyakarta,DI Yogyakarta,939,8.0,49.6,84792000.0,38320000.0,4977000.0,45170000.0,47570000.0,353000.0,203000.0,4782000.0,13222000.0,666000.0,9969000.0,1132000.0,1018000.0,10227000.0,262401000.0
9608.10,Alat tulis bolpoin,Bolpoin dan alat tulis lainnya,Brunei,Jakarta,DKI Jakarta,253,8.3,4.9,2425000.0,1100000.0,281000.0,960000.0,2060000.0,347000.0,1019000.0,458000.0,208000.0,144000.0,181000.0,838000.0,1594000.0,407000.0,12022000.0
2209.00,Cuka,Cuka dari semua jenis dan penggantinya yang berasal dari asam asetat,Malaysia,Singaraja,Bali,769,1.3,19.8,12272000.0,4590000.0,1183000.0,15080000.0,29940000.0,528000.0,369000.0,825000.0,2030000.0,31000.0,2181000.0,1849000.0,1723000.0,1478000.0,74079000.0
6401.10,Sepatu karet,Sepatu dengan sol dari karet,Laos,Denpasar,Bali,601,0.1,43.8,45775000.0,15650000.0,2847000.0,11640000.0,14500000.0,561000.0,798000.0,7259000.0,4104000.0,3000.0,1432000.0,2255000.0,1060000.0,6702000.0,114586000.0
0405.10,Mentega,Mentega dari susu,Kamboja,Medan,Sumatera Utara,584,0.2,19.5,18418000.0,7030000.0,1048000.0,4860000.0,18700000.0,830000.0,849000.0,1798000.0,927000.0,5000.0,1745000.0,1158000.0,337000.0,3382000.0,61087000.0
8443.31,Mesin fotokopi,Mesin fotokopi yang menggunakan teknologi digital,Indonesia,Jakarta,DKI Jakarta,673,6.0,8.9,8113000.0,3690000.0,535000.0,2820000.0,9890000.0,120000.0,1924000.0,475000.0,479000.0,479000.0,1095000.0,776000.0,1289000.0,1385000.0,33070000.0
3004.50,Vitamin,Vitamin dalam bentuk tablet atau kapsul,Laos,Yogyakarta,DI Yogyakarta,294,2.9,42.6,23335000.0,7870000.0,1643000.0,1760000.0,18790000.0,312000.0,1681000.0,4105000.0,773000.0,50000.0,4018000.0,2407000.0,1590000.0,3674000.0,72008000.0
8413.70,Pompa air,Pompa air untuk rumah tangga atau keperluan lainnya,Malaysia,Palembang,Sumatera Selatan,618,1.3,48.9,40180000.0,15420000.0,4504000.0,29830000.0,29990000.0,826000.0,756000.0,3082000.0,7751000.0,26000.0,7380000.0,2871000.0,527000.0,6074000.0,149217000.0
1805.00,Cokelat bubuk,Bubuk kakao tanpa tambahan gula atau pemanis lainnya,Singapura,Denpasar,Bali,105,5.1,6.8,417000.0,210000.0,43000.0,240000.0,960000.0,102000.0,280000.0,41000.0,81000.0,199000.0,48000.0,1206000.0,1337000.0,53000.0,5217000.0
0902.30,Teh hitam,Teh hitam dan teh hijau (selain yang difermentasi),Filipina,Pekanbaru,Riau,163,7.4,6.0,616000.0,260000.0,70000.0,340000.0,940000.0,750000.0,1455000.0,79000.0,19000.0,656000.0,83000.0,2908000.0,265000.0,102000.0,8543000.0
8452.10,Mesin jahit,Mesin jahit untuk rumah tangga,Laos,Cirebon,Jawa Barat,990,7.1,12.4,4768000.0,1730000.0,612000.0,11790000.0,14840000.0,708000.0,1205000.0,478000.0,434000.0,213000.0,697000.0,1689000.0,860000.0,672000.0,40696000.0
8516.10,Pemanas air listrik,Pemanas air untuk rumah tangga,Filipina,Depok,Jawa Barat,391,4.0,46.5,17324000.0,5890000.0,2443000.0,11700000.0,9920000.0,936000.0,389000.0,3266000.0,734000.0,339000.0,1315000.0,992000.0,1715000.0,2433000.0,59396000.0
5901.10,Kanvas,Kanvas yang dilapisi untuk seni lukis,Malaysia,Jakarta,DKI Jakarta,359,9.1,19.2,11043000.0,3860000.0,956000.0,1720000.0,2980000.0,832000.0,1734000.0,1119000.0,1489000.0,506000.0,696000.0,603000.0,269000.0,2004000.0,29811000.0
9403.10,Meja kantor,Meja untuk kantor,Myanmar,Singaraja,Bali,641,5.6,21.3,18581000.0,7090000.0,1855000.0,11740000.0,16240000.0,221000.0,872000.0,2842000.0,2005000.0,73000.0,3652000.0,613000.0,437000.0,2370000.0,68591000.0
6912.00,Piring keramik,Piring dari keramik,Malaysia,Metro,Lampung,726,5.7,3.7,4252000.0,2060000.0,348000.0,380000.0,2280000.0,162000.0,1118000.0,534000.0,684000.0,492000.0,352000.0,2335000.0,1785000.0,664000.0,17446000.0
2009.11,Jus jeruk,"Jus jeruk yang tidak difermentasi, tanpa penambahan alkohol",Thailand,Denpasar,Bali,148,5.0,19.2,1522000.0,670000.0,112000.0,2340000.0,920000.0,952000.0,514000.0,130000.0,169000.0,180000.0,144000.0,1226000.0,1513000.0,168000.0,10560000.0
8541.40,Panel surya,Modul fotovoltaik (panel surya),Laos,Yogyakarta,DI Yogyakarta,805,5.2,37.8,56217000.0,24840000.0,8318000.0,7080000.0,45260000.0,317000.0,1858000.0,9193000.0,11152000.0,434000.0,7215000.0,1282000.0,1461000.0,7707000.0,182334000.0
0304.87,Ikan tuna,Ikan tuna (Thunnus spp.),Laos,Magelang,Jawa Tengah,756,9.8,7.1,2623000.0,1250000.0,149000.0,1070000.0,2210000.0,522000.0,1101000.0,411000.0,111000.0,761000.0,361000.0,851000.0,1589000.0,339000.0,13348000.0
8452.10,Mesin jahit,Mesin jahit untuk rumah tangga,Singapura,Bima,Nusa Tenggara Barat,437,8.2,9.8,2204000.0,720000.0,199000.0,1630000.0,4980000.0,448000.0,1946000.0,364000.0,334000.0,385000.0,276000.0,1100000.0,1376000.0,241000.0,16203000.0
8806.20,Drone,Drone atau pesawat tanpa awak,Laos,Metro,Lampung,491,9.0,36.8,4041000.0,1560000.0,575000.0,2700000.0,30460000.0,808000.0,1135000.0,805000.0,326000.0,604000.0,194000.0,1976000.0,353000.0,476000.0,46013000.0
8415.10,Pendingin ruangan,Mesin pendingin ruangan,Brunei,Jayapura,Papua,409,5.7,7.0,3954000.0,1390000.0,431000.0,690000.0,3530000.0,426000.0,1646000.0,625000.0,268000.0,321000.0,642000.0,1650000.0,1893000.0,648000.0,18114000.0
6201.11,Jaket pria dari wol,Jaket pria dari wol atau bulu kasar,Laos,Lubuklinggau,Sumatera Selatan,790,9.1,7.3,5146000.0,1990000.0,657000.0,3080000.0,2170000.0,344000.0,272000.0,438000.0,220000.0,669000.0,247000.0,1368000.0,1745000.0,858000.0,19204000.0
8501.10,Motor listrik,Motor listrik untuk mesin,Malaysia,Surabaya,Jawa Timur,998,7.6,39.0,45643000.0,16220000.0,2829000.0,13340000.0,59300000.0,861000.0,1327000.0,2456000.0,3540000.0,272000.0,1499000.0,813000.0,1800000.0,5453000.0,155353000.0
0901.21,Kopi bubuk,"Kopi bubuk, mengandung kafein",Singapura,Balikpapan,Kalimantan Timur,478,8.7,19.7,16088000.0,7980000.0,1444000.0,4210000.0,18560000.0,430000.0,1755000.0,1841000.0,2650000.0,175000.0,1170000.0,2172000.0,1665000.0,1634000.0,61774000.0
8413.70,Pompa air,Pompa air untuk rumah tangga atau keperluan lainnya,Malaysia,Balikpapan,Kalimantan Timur,803,7.6,16.7,19283000.0,8460000.0,2592000.0,11510000.0,9220000.0,717000.0,1413000.0,1683000.0,2979000.0,167000.0,3520000.0,2940000.0,1880000.0,2469000.0,68833000.0
7324.90,Saringan kopi,Saringan kopi dan alat penyaring lainnya,Singapura,Prabumulih,Sumatera Selatan,639,7.5,33.4,10834000.0,3780000.0,1202000.0,15760000.0,6340000.0,767000.0,204000.0,1935000.0,255000.0,579000.0,1122000.0,2471000.0,619000.0,2092000.0,47960000.0
6111.20,Pakaian bayi dari katun,Pakaian bayi dari katun,Vietnam,Jakarta,DKI Jakarta,504,0.2,3.0,2210000.0,810000.0,308000.0,1010000.0,1530000.0,855000.0,1981000.0,427000.0,192000.0,6000.0,333000.0,2327000.0,1414000.0,373000.0,13776000.0
7113.11,Cincin perak,Perhiasan dari perak,Singapura,Yogyakarta,DI Yogyakarta,286,7.0,46.7,22090000.0,6700000.0,2139000.0,13010000.0,22120000.0,112000.0,1685000.0,1876000.0,1784000.0,146000.0,1450000.0,1047000.0,485000.0,3407000.0,78051000.0
3004.10,Obat analgesik,Obat analgesik atau pereda nyeri,Myanmar,Timika,Papua,849,8.6,24.1,16791000.0,7950000.0,1927000.0,17870000.0,36400000.0,638000.0,812000.0,3214000.0,3191000.0,720000.0,2257000.0,2798000.0,1537000.0,2951000.0,99056000.0
8509.40,Blender,Blender atau pencampur makanan,Brunei,Tangerang,Banten,904,2.2,33.1,16271000.0,6930000.0,1051000.0,8950000.0,41920000.0,302000.0,1485000.0,1523000.0,1795000.0,177000.0,1696000.0,549000.0,1259000.0,2054000.0,85962000.0
2009.11,Jus jeruk,"Jus jeruk yang tidak difermentasi, tanpa penambahan alkohol",Kamboja,Medan,Sumatera Utara,949,0.6,2.2,3592000.0,1130000.0,213000.0,430000.0,2770000.0,847000.0,203000.0,356000.0,444000.0,40000.0,184000.0,1242000.0,837000.0,448000.0,12736000.0
8450.20,Mesin cuci,Mesin cuci yang beroperasi dengan daya listrik,Laos,Timika,Papua,961,6.4,14.5,22119000.0,9030000.0,2626000.0,1420000.0,6290000.0,873000.0,672000.0,1822000.0,2319000.0,101000.0,2275000.0,756000.0,606000.0,3301000.0,54210000.0
1805.00,Cokelat bubuk,Bubuk kakao tanpa tambahan gula atau pemanis lainnya,Thailand,Timika,Papua,487,8.0,22.6,18254000.0,5480000.0,1028000.0,9520000.0,16410000.0,579000.0,658000.0,1186000.0,1145000.0,499000.0,3477000.0,1631000.0,695000.0,2410000.0,62972000.0
0304.87,Ikan tuna,Ikan tuna (Thunnus spp.),Laos,Jakarta,DKI Jakarta,626,9.7,31.5,25465000.0,11160000.0,3596000.0,10040000.0,18900000.0,177000.0,1955000.0,3406000.0,582000.0,130000.0,3792000.0,1070000.0,1334000.0,3542000.0,85149000.0
3004.10,Obat analgesik,Obat analgesik atau pereda nyeri,Laos,Bogor,Jawa Barat,280,1.7,23.6,12389000.0,5440000.0,1077000.0,2960000.0,11010000.0,438000.0,1440000.0,1568000.0,2068000.0,70000.0,1340000.0,2523000.0,915000.0,1469000.0,44707000.0
9401.30,Kursi kantor,Kursi untuk keperluan kantor,Brunei,Makassar,Sulawesi Selatan,523,0.9,46.1,8209000.0,3170000.0,1192000.0,7860000.0,27560000.0,486000.0,1568000.0,831000.0,913000.0,26000.0,828000.0,2750000.0,254000.0,916000.0,56563000.0
8523.51,USB flash drive,Perangkat penyimpanan data digital menggunakan flash memory,Brunei,Mataram,Nusa Tenggara Barat,902,1.0,36.2,27806000.0,9030000.0,2614000.0,7720000.0,44530000.0,126000.0,1444000.0,4930000.0,2319000.0,37000.0,4394000.0,2247000.0,240000.0,3211000.0,110648000.0
8443.31,Mesin fotokopi,Mesin fotokopi yang menggunakan teknologi digital,Vietnam,Pematangsiantar,Sumatera Utara,759,6.1,14.9,18698000.0,8260000.0,1938000.0,6470000.0,7470000.0,467000.0,1000000.0,1871000.0,713000.0,254000.0,3415000.0,1495000.0,968000.0,2107000.0,55126000.0
4203.21,Sarung tangan kulit,Sarung tangan dari kulit atau kulit rekaan,Indonesia,Metro,Lampung,278,0.7,4.2,170000.0,80000.0,23000.0,890000.0,1650000.0,187000.0,1504000.0,29000.0,28000.0,33000.0,25000.0,1388000.0,319000.0,29000.0,6355000.0
8806.20,Drone,Drone atau pesawat tanpa awak,Thailand,Mataram,Nusa Tenggara Barat,641,9.7,11.0,928000.0,290000.0,68000.0,930000.0,10400000.0,861000.0,876000.0,119000.0,151000.0,847000.0,164000.0,2339000.0,1625000.0,180000.0,19778000.0
9608.10,Alat tulis bolpoin,Bolpoin dan alat tulis lainnya,Indonesia,Timika,Papua,400,3.2,15.1,2117000.0,890000.0,199000.0,4400000.0,10560000.0,588000.0,675000.0,146000.0,417000.0,284000.0,333000.0,909000.0,1823000.0,417000.0,23758000.0
9403.10,Meja kantor,Meja untuk kantor,Singapura,Timika,Papua,135,5.3,8.7,1875000.0,650000.0,98000.0,960000.0,320000.0,288000.0,743000.0,304000.0,326000.0,438000.0,134000.0,2520000.0,1483000.0,295000.0,10434000.0
8443.32,Printer,Mesin cetak dengan fungsi tambahan seperti fotokopi,Brunei,Denpasar,Bali,769,4.8,43.5,54930000.0,24950000.0,3675000.0,12190000.0,54890000.0,449000.0,296000.0,3043000.0,8292000.0,159000.0,7051000.0,2385000.0,1924000.0,10490000.0,184724000.0
8418.69,Dispenser air,Dispenser air untuk penggunaan domestik,Indonesia,Cilegon,Banten,515,6.4,46.4,23615000.0,8740000.0,1309000.0,7770000.0,36370000.0,218000.0,717000.0,1803000.0,2836000.0,207000.0,4058000.0,2774000.0,1801000.0,2878000.0,95096000.0
8516.40,Setrika listrik,Setrika listrik,Singapura,Binjai,Sumatera Utara,315,9.7,29.0,12620000.0,4270000.0,1228000.0,2370000.0,7470000.0,835000.0,1236000.0,1131000.0,994000.0,97000.0,407000.0,1434000.0,1467000.0,1671000.0,37230000.0
4802.56,Kertas,Kertas yang digunakan untuk menulis atau mencetak,Filipina,Jakarta,DKI Jakarta,967,6.5,25.3,33737000.0,15830000.0,4004000.0,17510000.0,44530000.0,313000.0,1533000.0,2253000.0,1779000.0,210000.0,3824000.0,1486000.0,1663000.0,6101000.0,134773000.0
8471.30,Tablet,"Mesin otomatis untuk pemrosesan data, portabel",Thailand,Makassar,Sulawesi Selatan,533,6.8,2.0,111000.0,50000.0,15000.0,180000.0,940000.0,985000.0,660000.0,12000.0,5000.0,117000.0,12000.0,914000.0,488000.0,18000.0,4507000.0
0406.10,Keju,"Keju segar, termasuk whey dan curd",Thailand,Bekasi,Jawa Barat,784,6.2,49.4,51076000.0,24570000.0,3996000.0,31450000.0,70570000.0,303000.0,1861000.0,5311000.0,7785000.0,223000.0,6252000.0,739000.0,1740000.0,6966000.0,212842000.0
3213.10,Cat air untuk lukisan,Cat air atau medium untuk seni lukis,Malaysia,Blitar,Jawa Timur,940,5.7,5.8,9342000.0,3150000.0,516000.0,3680000.0,3040000.0,520000.0,1532000.0,1382000.0,627000.0,113000.0,1001000.0,1634000.0,1109000.0,1807000.0,29453000.0
8517.62,Router,Peralatan untuk jaringan nirkabel atau komunikasi data,Singapura,Medan,Sumatera Utara,768,4.4,25.2,19477000.0,9310000.0,2572000.0,5030000.0,4720000.0,693000.0,1925000.0,1792000.0,834000.0,271000.0,3589000.0,2830000.0,1788000.0,2630000.0,57461000.0
8418.10,Kulkas,Mesin pendingin atau pembeku,Malaysia,Semarang,Jawa Tengah,107,7.0,30.3,5221000.0,1850000.0,415000.0,570000.0,1550000.0,237000.0,1380000.0,749000.0,476000.0,531000.0,333000.0,1208000.0,302000.0,973000.0,15795000.0
1511.90,Minyak kelapa sawit,Minyak sawit dan turunannya,Malaysia,Surakarta,Jawa Tengah,969,2.3,48.8,57402000.0,24290000.0,5820000.0,12120000.0,41390000.0,268000.0,602000.0,4546000.0,8717000.0,58000.0,10531000.0,1536000.0,1870000.0,7872000.0,177022000.0
4802.56,Kertas,Kertas yang digunakan untuk menulis atau mencetak,Vietnam,Prabumulih,Sumatera Selatan,101,0.1,16.5,3312000.0,1450000.0,241000.0,430000.0,2360000.0,220000.0,267000.0,378000.0,349000.0,10000.0,254000.0,2622000.0,1011000.0,584000.0,13488000.0
